2022-09-12,179,"sock","clothing",0.21,0.24,0.38,0.48,0.48,0.51,0.55,0.63,0.7,0.76,0.78,0.81,0.93,0.8,0.83
2022-09-12,180,"sweater","clothing",0.12,0.14,0.13,0.21,0.27,0.32,0.34,0.45,0.44,0.46,0.48,0.53,0.64,0.63,0.67
2022-09-12,181,"tights","clothing",0,0.02,0.02,0.03,0.05,0.04,0.11,0.12,0.13,0.17,0.19,0.24,0.3,0.25,0.29
2022-09-12,182,"underpants","clothing",0.01,0.02,0.03,0.05,0.1,0.1,0.14,0.2,0.24,0.29,0.4,0.43,0.58,0.55,0.53
2022-09-12,183,"zipper","clothing",0.03,0.05,0.08,0.2,0.21,0.24,0.33,0.4,0.48,0.53,0.55,0.58,0.73,0.65,0.69
2022-09-12,184,"ankle","body_parts",0,0.02,0.03,0.06,0.07,0.08,0.11,0.14,0.17,0.19,0.21,0.26,0.45,0.32,0.37
2022-09-12,185,"arm","body_parts",0.04,0.12,0.2,0.32,0.36,0.45,0.5,0.58,0.68,0.74,0.74,0.78,0.91,0.83,0.84
2022-09-12,186,"belly button","body_parts",0.19,0.3,0.32,0.42,0.47,0.54,0.6,0.65,0.7,0.75,0.75,0.79,0.89,0.8,0.83
2022-09-12,187,"buttocks/bottom*","body_parts",0.09,0.14,0.19,0.31,0.32,0.4,0.51,0.59,0.63,0.72,0.71,0.73,0.89,0.78,0.78
2022-09-12,188,"cheek","body_parts",0.06,0.08,0.16,0.25,0.26,0.36,0.43,0.52,0.56,0.63,0.64,0.68,0.81,0.73,0.74
2022-09-12,189,"chin","body_parts",0.04,0.06,0.12,0.23,0.25,0.3,0.38,0.47,0.52,0.56,0.61,0.67,0.8,0.72,0.71
2022-09-12,190,"ear","body_parts",0.29,0.37,0.48,0.61,0.66,0.68,0.76,0.79,0.83,0.87,0.88,0.9,0.96,0.9,0.9
2022-09-12,191,"eye","body_parts",0.32,0.41,0.56,0.67,0.73,0.75,0.8,0.83,0.87,0.92,0.88,0.93,0.97,0.93,0.93
2022-09-12,192,"face","body_parts",0.04,0.08,0.11,0.22,0.22,0.26,0.4,0.44,0.54,0.63,0.64,0.72,0.84,0.77,0.8
2022-09-12,193,"finger","body_parts",0.08,0.15,0.2,0.32,0.38,0.43,0.51,0.62,0.67,0.73,0.74,0.79,0.89,0.82,0.87
2022-09-12,194,"foot","body_parts",0.1,0.15,0.29,0.41,0.46,0.5,0.55,0.65,0.73,0.81,0.81,0.85,0.94,0.87,0.86
2022-09-12,195,"hair","body_parts",0.15,0.27,0.34,0.48,0.54,0.6,0.66,0.74,0.77,0.83,0.82,0.86,0.96,0.89,0.89
2022-09-12,196,"hand","body_parts",0.07,0.12,0.22,0.34,0.4,0.53,0.56,0.68,0.72,0.79,0.8,0.83,0.93,0.9,0.87
2022-09-12,197,"head","body_parts",0.11,0.19,0.23,0.36,0.41,0.46,0.55,0.64,0.71,0.76,0.76,0.8,0.92,0.86,0.86
2022-09-12,198,"knee","body_parts",0.09,0.12,0.19,0.28,0.32,0.38,0.44,0.56,0.6,0.69,0.71,0.73,0.85,0.76,0.77
2022-09-12,199,"leg","body_parts",0.03,0.08,0.12,0.25,0.29,0.32,0.46,0.53,0.6,0.69,0.69,0.76,0.87,0.81,0.81
2022-09-12,200,"lips","body_parts",0.03,0.06,0.07,0.13,0.15,0.22,0.29,0.36,0.4,0.48,0.52,0.55,0.73,0.66,0.68
2022-09-12,201,"mouth","body_parts",0.17,0.24,0.34,0.48,0.52,0.56,0.62,0.7,0.73,0.8,0.79,0.85,0.93,0.88,0.87
2022-09-12,202,"nose","body_parts",0.33,0.44,0.53,0.67,0.72,0.74,0.78,0.82,0.86,0.9,0.88,0.9,0.96,0.91,0.92
2022-09-12,203,"owie/boo boo","body_parts",0.19,0.3,0.38,0.46,0.57,0.6,0.66,0.72,0.72,0.83,0.81,0.81,0.92,0.82,0.82
2022-09-12,204,"penis*","body_parts",0.04,0.08,0.12,0.15,0.19,0.23,0.24,0.33,0.4,0.41,0.41,0.45,0.6,0.53,0.54
2022-09-12,205,"shoulder","body_parts",0.01,0.03,0.03,0.09,0.1,0.16,0.21,0.28,0.31,0.37,0.4,0.48,0.61,0.55,0.64
2022-09-12,206,"toe","body_parts",0.12,0.21,0.3,0.42,0.42,0.51,0.56,0.59,0.66,0.74,0.73,0.78,0.9,0.81,0.82
2022-09-12,207,"tongue","body_parts",0.07,0.14,0.17,0.26,0.27,0.36,0.42,0.49,0.53,0.63,0.6,0.67,0.81,0.72,0.76
2022-09-12,208,"tooth","body_parts",0.08,0.14,0.23,0.37,0.35,0.4,0.5,0.55,0.62,0.74,0.72,0.75,0.88,0.8,0.8
2022-09-12,209,"tummy","body_parts",0.1,0.18,0.27,0.39,0.4,0.44,0.54,0.64,0.67,0.79,0.77,0.77,0.91,0.83,0.84
2022-09-12,210,"vagina*","body_parts",0.02,0.04,0.06,0.09,0.1,0.11,0.15,0.17,0.2,0.22,0.25,0.26,0.38,0.37,0.39
2022-09-12,211,"basket","household",0.02,0.05,0.07,0.18,0.15,0.21,0.25,0.34,0.4,0.47,0.48,0.51,0.72,0.61,0.65
2022-09-12,212,"blanket","household",0.13,0.2,0.29,0.42,0.46,0.52,0.59,0.66,0.72,0.8,0.81,0.83,0.93,0.85,0.86
2022-09-12,213,"bottle","household",0.33,0.33,0.37,0.48,0.54,0.57,0.58,0.64,0.66,0.76,0.76,0.79,0.9,0.81,0.82
2022-09-12,214,"bowl","household",0.1,0.13,0.18,0.31,0.33,0.39,0.47,0.55,0.63,0.68,0.67,0.76,0.88,0.77,0.81
2022-09-12,215,"box","household",0.1,0.14,0.21,0.32,0.36,0.4,0.49,0.51,0.6,0.67,0.7,0.76,0.87,0.78,0.79
2022-09-12,216,"broom","household",0.04,0.1,0.12,0.21,0.26,0.28,0.37,0.42,0.49,0.57,0.59,0.64,0.79,0.64,0.69
2022-09-12,217,"brush","household",0.13,0.15,0.24,0.33,0.38,0.39,0.48,0.58,0.61,0.7,0.69,0.72,0.87,0.76,0.79
2022-09-12,218,"bucket","household",0.01,0.05,0.07,0.13,0.13,0.19,0.27,0.33,0.39,0.45,0.48,0.48,0.69,0.59,0.65
2022-09-12,219,"camera","household",0.02,0.03,0.05,0.11,0.14,0.19,0.25,0.3,0.35,0.48,0.48,0.53,0.71,0.58,0.69
2022-09-12,220,"can (object)","household",0.01,0.04,0.05,0.08,0.1,0.13,0.18,0.2,0.25,0.33,0.32,0.4,0.57,0.43,0.49
2022-09-12,221,"clock","household",0.1,0.11,0.19,0.29,0.31,0.34,0.37,0.46,0.5,0.59,0.6,0.6,0.8,0.66,0.71
2022-09-12,222,"comb","household",0.04,0.09,0.1,0.2,0.22,0.27,0.29,0.32,0.4,0.46,0.52,0.53,0.73,0.54,0.62
2022-09-12,223,"cup","household",0.22,0.25,0.39,0.48,0.56,0.61,0.69,0.71,0.74,0.86,0.86,0.89,0.93,0.87,0.88
2022-09-12,224,"dish","household",0.01,0.04,0.06,0.11,0.13,0.18,0.19,0.25,0.3,0.34,0.37,0.47,0.63,0.47,0.54
2022-09-12,225,"fork","household",0.06,0.13,0.19,0.33,0.38,0.42,0.5,0.63,0.67,0.74,0.76,0.79,0.9,0.78,0.81
2022-09-12,226,"garbage","household",0.04,0.06,0.09,0.15,0.18,0.24,0.27,0.39,0.45,0.46,0.5,0.57,0.67,0.66,0.7
2022-09-12,227,"glass","household",0.03,0.04,0.07,0.13,0.15,0.15,0.24,0.33,0.37,0.43,0.47,0.53,0.7,0.59,0.66
2022-09-12,228,"glasses","household",0.05,0.1,0.14,0.25,0.26,0.3,0.37,0.47,0.52,0.62,0.63,0.62,0.84,0.69,0.72
2022-09-12,229,"hammer","household",0.01,0.05,0.07,0.12,0.14,0.17,0.22,0.3,0.35,0.4,0.44,0.49,0.69,0.55,0.6
2022-09-12,230,"jar","household",0.07,0.08,0.09,0.14,0.18,0.18,0.23,0.26,0.24,0.26,0.29,0.33,0.41,0.41,0.41
2022-09-12,231,"keys","household",0.14,0.19,0.29,0.4,0.39,0.43,0.46,0.56,0.64,0.73,0.73,0.74,0.92,0.74,0.8
2022-09-12,232,"knife","household",0.01,0.03,0.06,0.12,0.15,0.18,0.27,0.38,0.43,0.45,0.56,0.55,0.77,0.64,0.7
2022-09-12,233,"lamp","household",0.01,0.04,0.04,0.08,0.1,0.14,0.17,0.24,0.26,0.31,0.32,0.39,0.54,0.45,0.53
2022-09-12,234,"light","household",0.16,0.18,0.29,0.39,0.41,0.5,0.56,0.62,0.67,0.76,0.74,0.78,0.91,0.81,0.82
2022-09-12,235,"medicine","household",0.03,0.06,0.09,0.18,0.19,0.23,0.29,0.36,0.45,0.57,0.6,0.61,0.8,0.67,0.71
2022-09-12,236,"money","household",0.03,0.06,0.1,0.21,0.24,0.28,0.32,0.34,0.47,0.56,0.59,0.62,0.84,0.69,0.71
2022-09-12,237,"mop","household",0.01,0.03,0.03,0.07,0.08,0.1,0.14,0.16,0.19,0.24,0.25,0.32,0.48,0.34,0.41
2022-09-12,238,"nail","household",0,0.03,0.02,0.06,0.08,0.08,0.13,0.19,0.21,0.28,0.29,0.35,0.54,0.45,0.51
2022-09-12,239,"napkin","household",0.01,0.04,0.07,0.13,0.17,0.24,0.3,0.35,0.44,0.53,0.56,0.56,0.78,0.64,0.66
2022-09-12,240,"paper","household",0.06,0.08,0.14,0.25,0.29,0.36,0.39,0.53,0.58,0.67,0.69,0.71,0.88,0.78,0.81
2022-09-12,241,"penny","household",0.01,0.03,0.05,0.08,0.11,0.13,0.17,0.18,0.24,0.34,0.36,0.38,0.61,0.36,0.44
2022-09-12,242,"picture","household",0.03,0.05,0.11,0.18,0.2,0.25,0.33,0.42,0.48,0.59,0.63,0.67,0.82,0.73,0.78
2022-09-12,243,"pillow","household",0.05,0.1,0.15,0.28,0.3,0.38,0.44,0.53,0.59,0.68,0.73,0.75,0.9,0.8,0.81
2022-09-12,244,"plant","household",0.02,0.06,0.07,0.11,0.14,0.18,0.21,0.31,0.33,0.39,0.44,0.48,0.64,0.53,0.62
2022-09-12,245,"plate","household",0.02,0.06,0.1,0.16,0.23,0.31,0.38,0.47,0.51,0.62,0.61,0.64,0.81,0.74,0.76
2022-09-12,246,"purse","household",0.03,0.07,0.1,0.18,0.18,0.21,0.29,0.32,0.38,0.48,0.51,0.54,0.73,0.54,0.63
2022-09-12,247,"radio","household",0.01,0.03,0.04,0.07,0.11,0.11,0.2,0.17,0.2,0.28,0.3,0.34,0.59,0.41,0.47
2022-09-12,248,"scissors","household",0.01,0.03,0.03,0.1,0.11,0.15,0.22,0.28,0.35,0.45,0.48,0.5,0.73,0.65,0.7
2022-09-12,249,"soap","household",0.04,0.07,0.14,0.26,0.29,0.4,0.42,0.52,0.6,0.7,0.7,0.72,0.88,0.79,0.78
2022-09-12,250,"spoon","household",0.17,0.21,0.33,0.46,0.5,0.56,0.62,0.7,0.73,0.8,0.8,0.81,0.93,0.84,0.85
2022-09-12,251,"tape","household",0.01,0.03,0.05,0.1,0.11,0.14,0.2,0.26,0.33,0.4,0.41,0.51,0.69,0.52,0.62
2022-09-12,252,"telephone","household",0.1,0.17,0.22,0.36,0.4,0.52,0.57,0.64,0.68,0.77,0.77,0.78,0.92,0.86,0.85
2022-09-12,253,"tissue/kleenex","household",0.02,0.05,0.08,0.14,0.2,0.27,0.29,0.38,0.45,0.55,0.56,0.58,0.79,0.63,0.69
2022-09-12,254,"toothbrush","household",0.11,0.14,0.23,0.36,0.37,0.43,0.52,0.64,0.65,0.74,0.75,0.76,0.91,0.81,0.83
2022-09-12,255,"towel","household",0.05,0.09,0.13,0.24,0.26,0.32,0.43,0.49,0.55,0.66,0.67,0.69,0.88,0.76,0.78
2022-09-12,256,"trash","household",0.05,0.1,0.15,0.26,0.3,0.28,0.41,0.43,0.44,0.55,0.52,0.62,0.75,0.59,0.63
2022-09-12,257,"tray","household",0,0.02,0.02,0.05,0.04,0.06,0.08,0.12,0.12,0.13,0.16,0.2,0.31,0.22,0.3
2022-09-12,258,"vacuum","household",0.04,0.07,0.13,0.2,0.24,0.3,0.34,0.38,0.46,0.54,0.58,0.62,0.77,0.67,0.69
2022-09-12,259,"walker","household",0,0.02,0.01,0.02,0.02,0.03,0.05,0.07,0.08,0.09,0.08,0.16,0.21,0.18,0.18
2022-09-12,260,"watch (object)","household",0.03,0.07,0.12,0.21,0.2,0.23,0.29,0.37,0.4,0.5,0.53,0.53,0.77,0.59,0.63
2022-09-12,261,"basement","furniture_rooms",0.01,0.02,0.02,0.02,0.04,0.06,0.11,0.13,0.14,0.17,0.18,0.24,0.28,0.25,0.23
2022-09-12,262,"bathroom","furniture_rooms",0.03,0.07,0.12,0.21,0.23,0.27,0.42,0.46,0.54,0.65,0.68,0.69,0.85,0.78,0.81
2022-09-12,263,"bathtub","furniture_rooms",0.11,0.16,0.24,0.33,0.36,0.38,0.51,0.57,0.6,0.67,0.71,0.72,0.87,0.74,0.76
2022-09-12,264,"bed","furniture_rooms",0.13,0.21,0.29,0.4,0.48,0.56,0.62,0.71,0.74,0.84,0.84,0.88,0.94,0.88,0.87
2022-09-12,265,"bedroom","furniture_rooms",0.01,0.05,0.07,0.13,0.15,0.21,0.27,0.33,0.43,0.51,0.54,0.6,0.77,0.68,0.72
2022-09-12,266,"bench","furniture_rooms",0,0.03,0.02,0.04,0.04,0.05,0.09,0.14,0.15,0.16,0.23,0.26,0.38,0.31,0.4
2022-09-12,267,"chair","furniture_rooms",0.12,0.17,0.28,0.41,0.44,0.46,0.58,0.64,0.72,0.79,0.79,0.81,0.93,0.85,0.86
2022-09-12,268,"closet","furniture_rooms",0,0.03,0.04,0.09,0.08,0.15,0.21,0.24,0.34,0.42,0.45,0.54,0.71,0.62,0.68
2022-09-12,269,"couch","furniture_rooms",0.02,0.05,0.11,0.18,0.2,0.26,0.34,0.42,0.49,0.57,0.59,0.65,0.82,0.7,0.72
2022-09-12,270,"crib","furniture_rooms",0.03,0.05,0.08,0.13,0.17,0.24,0.27,0.39,0.39,0.48,0.55,0.56,0.7,0.6,0.68
2022-09-12,271,"door","furniture_rooms",0.15,0.25,0.3,0.41,0.46,0.52,0.6,0.65,0.73,0.8,0.8,0.86,0.93,0.85,0.87
2022-09-12,272,"drawer","furniture_rooms",0.01,0.03,0.05,0.08,0.09,0.11,0.18,0.21,0.27,0.33,0.37,0.47,0.61,0.5,0.57
2022-09-12,273,"dryer","furniture_rooms",0,0.02,0.03,0.09,0.06,0.09,0.14,0.19,0.21,0.28,0.33,0.39,0.56,0.46,0.5
2022-09-12,274,"garage","furniture_rooms",0.01,0.02,0.03,0.09,0.1,0.13,0.18,0.24,0.3,0.38,0.4,0.45,0.66,0.51,0.57
2022-09-12,275,"high chair","furniture_rooms",0.04,0.08,0.14,0.18,0.18,0.24,0.29,0.37,0.4,0.44,0.51,0.51,0.69,0.56,0.62
2022-09-12,276,"kitchen","furniture_rooms",0.02,0.05,0.1,0.17,0.19,0.29,0.33,0.42,0.5,0.6,0.63,0.68,0.83,0.74,0.79
2022-09-12,277,"living room","furniture_rooms",0,0.03,0.04,0.06,0.06,0.11,0.16,0.24,0.27,0.33,0.41,0.46,0.6,0.5,0.57
2022-09-12,278,"oven","furniture_rooms",0.01,0.04,0.04,0.09,0.11,0.15,0.22,0.25,0.32,0.37,0.44,0.48,0.64,0.56,0.6
2022-09-12,279,"play pen","furniture_rooms",0,0.02,0.02,0.04,0.03,0.03,0.05,0.09,0.08,0.11,0.13,0.15,0.3,0.21,0.24
2022-09-12,280,"porch","furniture_rooms",0.01,0.01,0.02,0.04,0.06,0.07,0.1,0.13,0.14,0.19,0.22,0.31,0.41,0.28,0.34
2022-09-12,281,"potty","furniture_rooms",0.1,0.15,0.26,0.39,0.44,0.49,0.58,0.64,0.68,0.77,0.79,0.79,0.9,0.82,0.83
2022-09-12,282,"rocking chair","furniture_rooms",0.01,0.04,0.06,0.13,0.15,0.15,0.23,0.24,0.27,0.35,0.39,0.43,0.59,0.46,0.53
2022-09-12,283,"refrigerator","furniture_rooms",0.01,0.05,0.06,0.13,0.15,0.16,0.25,0.29,0.37,0.46,0.5,0.57,0.76,0.61,0.67
2022-09-12,284,"room","furniture_rooms",0.03,0.05,0.07,0.15,0.18,0.2,0.31,0.38,0.44,0.53,0.58,0.63,0.79,0.65,0.75
2022-09-12,285,"shower","furniture_rooms",0.03,0.08,0.11,0.2,0.24,0.27,0.35,0.44,0.49,0.59,0.6,0.62,0.8,0.71,0.74
2022-09-12,286,"sink","furniture_rooms",0.01,0.04,0.07,0.13,0.12,0.21,0.27,0.33,0.42,0.47,0.53,0.58,0.75,0.65,0.7
2022-09-12,287,"sofa","furniture_rooms",0,0.03,0.04,0.05,0.07,0.09,0.09,0.15,0.19,0.24,0.26,0.29,0.41,0.38,0.46
2022-09-12,288,"stairs","furniture_rooms",0.02,0.06,0.11,0.17,0.18,0.24,0.33,0.42,0.45,0.54,0.58,0.61,0.81,0.66,0.72
2022-09-12,289,"stove","furniture_rooms",0.02,0.05,0.07,0.13,0.14,0.19,0.25,0.28,0.32,0.35,0.42,0.47,0.61,0.52,0.55
2022-09-12,290,"table","furniture_rooms",0.02,0.07,0.11,0.21,0.24,0.29,0.36,0.46,0.53,0.65,0.67,0.67,0.86,0.77,0.8
2022-09-12,291,"TV","furniture_rooms",0.08,0.13,0.21,0.33,0.38,0.44,0.47,0.58,0.64,0.75,0.76,0.74,0.93,0.86,0.88
2022-09-12,292,"window","furniture_rooms",0.02,0.05,0.08,0.16,0.18,0.23,0.27,0.33,0.42,0.52,0.58,0.65,0.81,0.7,0.7
2022-09-12,293,"washing machine","furniture_rooms",0,0.04,0.06,0.1,0.1,0.14,0.19,0.3,0.28,0.32,0.36,0.4,0.58,0.53,0.64
2022-09-12,294,"backyard","outside",0.01,0.03,0.06,0.07,0.09,0.16,0.17,0.24,0.29,0.36,0.41,0.45,0.65,0.51,0.57
2022-09-12,295,"cloud","outside",0.03,0.05,0.09,0.14,0.18,0.23,0.27,0.37,0.43,0.49,0.49,0.57,0.74,0.66,0.72
2022-09-12,296,"flag","outside",0.01,0.04,0.07,0.13,0.11,0.17,0.19,0.24,0.32,0.41,0.44,0.43,0.65,0.51,0.58
2022-09-12,297,"flower","outside",0.14,0.22,0.28,0.44,0.47,0.5,0.55,0.66,0.7,0.81,0.77,0.84,0.92,0.86,0.89
2022-09-12,298,"garden","outside",0,0.02,0.04,0.06,0.06,0.09,0.13,0.2,0.24,0.25,0.32,0.36,0.51,0.47,0.51
2022-09-12,299,"grass","outside",0.06,0.09,0.14,0.22,0.26,0.29,0.39,0.47,0.54,0.65,0.65,0.69,0.85,0.75,0.78
2022-09-12,300,"hose","outside",0.01,0.03,0.04,0.09,0.09,0.11,0.17,0.23,0.28,0.35,0.38,0.42,0.63,0.51,0.53
2022-09-12,301,"ladder","outside",0,0.03,0.03,0.08,0.07,0.13,0.16,0.22,0.27,0.36,0.36,0.42,0.62,0.53,0.56
2022-09-12,302,"lawn mower","outside",0.03,0.04,0.07,0.13,0.13,0.18,0.19,0.27,0.29,0.38,0.41,0.45,0.61,0.48,0.49
2022-09-12,303,"moon","outside",0.12,0.22,0.28,0.4,0.42,0.49,0.58,0.63,0.68,0.77,0.75,0.77,0.9,0.82,0.85
2022-09-12,304,"pool","outside",0.06,0.1,0.14,0.21,0.27,0.33,0.35,0.43,0.5,0.6,0.62,0.63,0.82,0.71,0.76
2022-09-12,305,"rain","outside",0.06,0.1,0.16,0.28,0.35,0.4,0.46,0.59,0.65,0.74,0.74,0.77,0.91,0.82,0.86
2022-09-12,306,"rock","outside",0.09,0.15,0.2,0.32,0.36,0.37,0.49,0.57,0.62,0.68,0.68,0.71,0.87,0.77,0.79
2022-09-12,307,"roof","outside",0,0.02,0.02,0.04,0.04,0.07,0.11,0.15,0.19,0.21,0.26,0.3,0.49,0.41,0.48
2022-09-12,308,"sandbox","outside",0.01,0.02,0.05,0.09,0.08,0.12,0.14,0.21,0.28,0.33,0.34,0.43,0.6,0.45,0.5
2022-09-12,309,"shovel","outside",0.02,0.05,0.06,0.11,0.13,0.19,0.24,0.31,0.38,0.41,0.45,0.51,0.71,0.59,0.63
2022-09-12,310,"sidewalk","outside",0,0.03,0.03,0.07,0.07,0.09,0.15,0.19,0.26,0.32,0.37,0.4,0.59,0.5,0.56
2022-09-12,311,"sky","outside",0.04,0.08,0.13,0.22,0.24,0.31,0.35,0.41,0.48,0.56,0.59,0.65,0.78,0.66,0.75
2022-09-12,312,"slide (object)","outside",0.08,0.11,0.16,0.25,0.31,0.35,0.41,0.54,0.55,0.63,0.65,0.69,0.84,0.73,0.74
2022-09-12,313,"snow","outside",0.07,0.11,0.13,0.16,0.2,0.32,0.32,0.44,0.49,0.49,0.55,0.62,0.7,0.69,0.7
2022-09-12,314,"snowman","outside",0.02,0.04,0.04,0.08,0.1,0.15,0.21,0.26,0.32,0.35,0.42,0.45,0.59,0.61,0.62
2022-09-12,315,"sprinkler","outside",0,0.01,0.02,0.06,0.04,0.06,0.09,0.15,0.17,0.28,0.27,0.27,0.47,0.38,0.42
2022-09-12,316,"star","outside",0.09,0.15,0.2,0.3,0.3,0.44,0.46,0.53,0.61,0.68,0.67,0.73,0.85,0.8,0.83
2022-09-12,317,"stick","outside",0.05,0.06,0.11,0.19,0.19,0.22,0.33,0.41,0.48,0.55,0.57,0.64,0.79,0.68,0.69
2022-09-12,318,"stone","outside",0.01,0.02,0.04,0.05,0.05,0.09,0.12,0.14,0.17,0.22,0.2,0.31,0.39,0.36,0.41
2022-09-12,319,"street","outside",0.01,0.03,0.05,0.1,0.13,0.17,0.23,0.3,0.38,0.45,0.48,0.53,0.75,0.62,0.67
2022-09-12,320,"sun","outside",0.06,0.11,0.13,0.26,0.3,0.4,0.46,0.52,0.6,0.71,0.7,0.76,0.87,0.81,0.84
2022-09-12,321,"swing (object)","outside",0.11,0.16,0.21,0.31,0.37,0.38,0.48,0.55,0.61,0.68,0.7,0.71,0.87,0.74,0.77
2022-09-12,322,"tree","outside",0.18,0.21,0.32,0.43,0.47,0.59,0.58,0.7,0.75,0.79,0.8,0.86,0.93,0.87,0.86
2022-09-12,323,"water (not beverage)","outside",0.17,0.22,0.31,0.41,0.53,0.55,0.58,0.69,0.72,0.8,0.76,0.83,0.94,0.83,0.89
2022-09-12,324,"wind","outside",0.02,0.04,0.07,0.13,0.14,0.19,0.23,0.34,0.36,0.47,0.45,0.53,0.69,0.61,0.66
2022-09-12,325,"beach","places",0.02,0.05,0.07,0.1,0.14,0.2,0.25,0.29,0.33,0.37,0.45,0.52,0.67,0.58,0.67
2022-09-12,326,"camping","places",0,0.02,0.01,0.01,0.01,0.05,0.05,0.08,0.11,0.13,0.17,0.17,0.29,0.23,0.29
2022-09-12,327,"church*","places",0.04,0.05,0.09,0.16,0.18,0.18,0.23,0.23,0.26,0.39,0.38,0.43,0.53,0.41,0.44
2022-09-12,328,"circus","places",0,0.01,0.02,0.02,0.02,0.02,0.04,0.07,0.08,0.14,0.16,0.19,0.33,0.21,0.28
2022-09-12,329,"country","places",0,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.04,0.06,0.05,0.09,0.14,0.11,0.17
2022-09-12,330,"downtown","places",0,0.01,0.01,0.03,0.02,0.03,0.03,0.06,0.08,0.1,0.11,0.15,0.22,0.2,0.22
2022-09-12,331,"farm","places",0.01,0.02,0.02,0.08,0.1,0.14,0.15,0.25,0.27,0.34,0.41,0.42,0.57,0.5,0.58
2022-09-12,332,"gas station","places",0,0.02,0.02,0.03,0.04,0.04,0.1,0.11,0.17,0.22,0.28,0.32,0.51,0.45,0.5
2022-09-12,333,"home","places",0.09,0.18,0.23,0.34,0.4,0.44,0.53,0.6,0.68,0.76,0.77,0.8,0.9,0.82,0.83
2022-09-12,334,"house","places",0.07,0.11,0.18,0.28,0.3,0.37,0.43,0.5,0.59,0.67,0.69,0.72,0.85,0.81,0.83
2022-09-12,335,"movie","places",0.02,0.02,0.04,0.08,0.1,0.13,0.16,0.2,0.27,0.32,0.39,0.41,0.59,0.51,0.6
2022-09-12,336,"outside","places",0.19,0.25,0.34,0.46,0.52,0.57,0.61,0.68,0.7,0.77,0.77,0.8,0.91,0.84,0.83
2022-09-12,337,"park","places",0.06,0.1,0.18,0.26,0.28,0.33,0.44,0.52,0.59,0.66,0.68,0.69,0.84,0.78,0.85
2022-09-12,338,"party","places",0.01,0.03,0.04,0.09,0.09,0.13,0.17,0.26,0.35,0.47,0.48,0.5,0.71,0.59,0.68
2022-09-12,339,"picnic","places",0,0.02,0.03,0.05,0.04,0.06,0.09,0.14,0.19,0.25,0.3,0.34,0.48,0.44,0.48
2022-09-12,340,"playground","places",0.01,0.03,0.05,0.08,0.09,0.13,0.19,0.32,0.31,0.38,0.41,0.47,0.57,0.6,0.65
2022-09-12,341,"school","places",0.03,0.09,0.12,0.19,0.26,0.29,0.36,0.41,0.5,0.62,0.63,0.68,0.81,0.73,0.79
2022-09-12,342,"store","places",0.02,0.05,0.09,0.19,0.22,0.26,0.35,0.4,0.47,0.59,0.64,0.64,0.84,0.72,0.73
2022-09-12,343,"woods","places",0,0.02,0.01,0.03,0.02,0.04,0.05,0.08,0.09,0.12,0.14,0.2,0.26,0.23,0.27
2022-09-12,344,"work (place)","places",0.02,0.05,0.11,0.16,0.21,0.22,0.3,0.39,0.48,0.57,0.61,0.63,0.81,0.69,0.73
2022-09-12,345,"yard","places",0.01,0.03,0.04,0.08,0.09,0.11,0.16,0.19,0.25,0.34,0.38,0.43,0.57,0.48,0.52
2022-09-12,346,"zoo","places",0.02,0.07,0.09,0.13,0.13,0.23,0.26,0.27,0.35,0.44,0.44,0.52,0.68,0.55,0.6
2022-09-12,347,"aunt","people",0.06,0.08,0.12,0.17,0.18,0.2,0.28,0.37,0.43,0.47,0.49,0.56,0.7,0.59,0.63
2022-09-12,348,"baby","people",0.49,0.58,0.65,0.74,0.74,0.84,0.83,0.83,0.88,0.92,0.89,0.92,0.96,0.95,0.94
2022-09-12,349,"babysitter","people",0,0.01,0.01,0.03,0.03,0.03,0.04,0.07,0.11,0.15,0.12,0.17,0.31,0.26,0.23
2022-09-12,350,"babysitter's name","people",0.12,0.15,0.17,0.25,0.25,0.3,0.29,0.34,0.39,0.47,0.45,0.49,0.63,0.44,0.47
2022-09-12,351,"boy","people",0.06,0.11,0.16,0.26,0.29,0.31,0.37,0.43,0.51,0.58,0.63,0.66,0.83,0.74,0.78
2022-09-12,352,"brother","people",0.07,0.14,0.15,0.17,0.19,0.21,0.28,0.3,0.31,0.39,0.46,0.44,0.58,0.59,0.59
2022-09-12,353,"child","people",0.01,0.03,0.03,0.04,0.05,0.07,0.08,0.12,0.16,0.16,0.18,0.26,0.33,0.33,0.38
2022-09-12,354,"clown","people",0.01,0.04,0.06,0.08,0.1,0.13,0.12,0.14,0.21,0.29,0.3,0.34,0.62,0.35,0.44
2022-09-12,355,"cowboy","people",0,0.02,0.01,0.02,0.02,0.04,0.04,0.08,0.11,0.17,0.17,0.19,0.37,0.3,0.36
2022-09-12,356,"daddy*","people",0.9,0.89,0.92,0.93,0.93,0.95,0.93,0.94,0.95,0.95,0.96,0.95,0.98,0.95,0.94
2022-09-12,357,"doctor","people",0.06,0.04,0.09,0.17,0.2,0.24,0.27,0.33,0.41,0.55,0.55,0.62,0.77,0.71,0.76
2022-09-12,358,"fireman","people",0,0.03,0.02,0.04,0.04,0.09,0.11,0.18,0.24,0.3,0.34,0.42,0.58,0.53,0.57
2022-09-12,359,"friend","people",0.02,0.03,0.04,0.1,0.11,0.15,0.22,0.29,0.34,0.38,0.44,0.47,0.65,0.63,0.69
